"","administrative","city","airport","imported","cases","region","population","date","Date"
"19652","District","Sanxia District","No","No",0,"North",86945,"2021-01-10",2021-01-10
"19653","District","Sanxia District","No","No",0,"North",86945,"2021-01-11",2021-01-11
"19654","District","Sanxia District","No","No",0,"North",86945,"2021-01-12",2021-01-12
"19655","District","Sanxia District","No","No",0,"North",86945,"2021-01-13",2021-01-13
"19656","District","Sanxia District","No","No",0,"North",86945,"2021-01-14",2021-01-14
"19657","District","Sanxia District","No","No",0,"North",86945,"2021-01-15",2021-01-15
"19658","District","Sanxia District","No","No",0,"North",86945,"2021-01-16",2021-01-16
"19659","District","Sanxia District","No","No",0,"North",86945,"2021-01-17",2021-01-17
"19660","District","Sanxia District","No","No",0,"North",86945,"2021-01-18",2021-01-18
"19661","District","Sanxia District","No","No",0,"North",86945,"2021-01-19",2021-01-19
"19662","District","Sanxia District","No","No",0,"North",86945,"2021-01-20",2021-01-20
"19663","District","Sanxia District","No","No",0,"North",86945,"2021-01-21",2021-01-21
"19664","District","Sanxia District","No","No",0,"North",86945,"2021-01-22",2021-01-22
"19665","District","Sanxia District","No","No",0,"North",86945,"2021-01-23",2021-01-23
"19666","District","Sanxia District","No","No",0,"North",86945,"2021-01-24",2021-01-24
"19667","District","Sanxia District","No","No",0,"North",86945,"2021-01-25",2021-01-25
"19668","District","Sanxia District","No","No",0,"North",86945,"2021-01-26",2021-01-26
"19669","District","Sanxia District","No","No",0,"North",86945,"2021-01-27",2021-01-27
"19670","District","Sanxia District","No","No",0,"North",86945,"2021-01-28",2021-01-28
"19671","District","Sanxia District","No","No",0,"North",86945,"2021-01-29",2021-01-29
"19672","District","Sanxia District","No","No",0,"North",86945,"2021-01-30",2021-01-30
"19673","District","Sanxia District","No","No",0,"North",86945,"2021-01-31",2021-01-31
"19674","District","Sanxia District","No","No",0,"North",86945,"2021-02-01",2021-02-01
"19675","District","Sanxia District","No","No",0,"North",86945,"2021-02-02",2021-02-02
"19676","District","Sanxia District","No","No",0,"North",86945,"2021-02-03",2021-02-03
"19677","District","Sanxia District","No","No",0,"North",86945,"2021-02-04",2021-02-04
"19678","District","Sanxia District","No","No",0,"North",86945,"2021-02-05",2021-02-05
"19679","District","Sanxia District","No","No",0,"North",86945,"2021-02-06",2021-02-06
"19680","District","Sanxia District","No","No",0,"North",86945,"2021-02-07",2021-02-07
"19681","District","Sanxia District","No","No",0,"North",86945,"2021-02-08",2021-02-08
"19682","District","Sanxia District","No","No",0,"North",86945,"2021-02-09",2021-02-09
"19683","District","Sanxia District","No","No",0,"North",86945,"2021-02-10",2021-02-10
"19684","District","Sanxia District","No","No",0,"North",86945,"2021-02-11",2021-02-11
"19685","District","Sanxia District","No","No",0,"North",86945,"2021-02-12",2021-02-12
"19686","District","Sanxia District","No","No",0,"North",86945,"2021-02-13",2021-02-13
"19687","District","Sanxia District","No","No",0,"North",86945,"2021-02-14",2021-02-14
"19688","District","Sanxia District","No","No",0,"North",86945,"2021-02-15",2021-02-15
"19689","District","Sanxia District","No","No",0,"North",86945,"2021-02-16",2021-02-16
"19690","District","Sanxia District","No","No",0,"North",86945,"2021-02-17",2021-02-17
"19691","District","Sanxia District","No","No",0,"North",86945,"2021-02-18",2021-02-18
"19692","District","Sanxia District","No","No",0,"North",86945,"2021-02-19",2021-02-19
"19693","District","Sanxia District","No","No",0,"North",86945,"2021-02-20",2021-02-20
"19694","District","Sanxia District","No","No",0,"North",86945,"2021-02-21",2021-02-21
"19695","District","Sanxia District","No","No",0,"North",86945,"2021-02-22",2021-02-22
"19696","District","Sanxia District","No","No",0,"North",86945,"2021-02-23",2021-02-23
"19697","District","Sanxia District","No","No",0,"North",86945,"2021-02-24",2021-02-24
"19698","District","Sanxia District","No","No",0,"North",86945,"2021-02-25",2021-02-25
"19699","District","Sanxia District","No","No",0,"North",86945,"2021-02-26",2021-02-26
"19700","District","Sanxia District","No","No",0,"North",86945,"2021-02-27",2021-02-27
"19701","District","Sanxia District","No","No",0,"North",86945,"2021-02-28",2021-02-28
"19702","District","Sanxia District","No","No",0,"North",86945,"2021-03-01",2021-03-01
"19703","District","Sanxia District","No","No",0,"North",86945,"2021-03-02",2021-03-02
"19704","District","Sanxia District","No","No",0,"North",86945,"2021-03-03",2021-03-03
"19705","District","Sanxia District","No","No",0,"North",86945,"2021-03-04",2021-03-04
"19706","District","Sanxia District","No","No",0,"North",86945,"2021-03-05",2021-03-05
"19707","District","Sanxia District","No","No",0,"North",86945,"2021-03-06",2021-03-06
"19708","District","Sanxia District","No","No",0,"North",86945,"2021-03-07",2021-03-07
"19709","District","Sanxia District","No","No",0,"North",86945,"2021-03-08",2021-03-08
"19710","District","Sanxia District","No","No",0,"North",86945,"2021-03-09",2021-03-09
"19711","District","Sanxia District","No","No",0,"North",86945,"2021-03-10",2021-03-10
"19712","District","Sanxia District","No","No",0,"North",86945,"2021-03-11",2021-03-11
"19713","District","Sanxia District","No","No",0,"North",86945,"2021-03-12",2021-03-12
"19714","District","Sanxia District","No","No",0,"North",86945,"2021-03-13",2021-03-13
"19715","District","Sanxia District","No","No",0,"North",86945,"2021-03-14",2021-03-14
"19716","District","Sanxia District","No","No",0,"North",86945,"2021-03-15",2021-03-15
"19717","District","Sanxia District","No","No",0,"North",86945,"2021-03-16",2021-03-16
"19718","District","Sanxia District","No","No",0,"North",86945,"2021-03-17",2021-03-17
"19719","District","Sanxia District","No","No",0,"North",86945,"2021-03-18",2021-03-18
"19720","District","Sanxia District","No","No",0,"North",86945,"2021-03-19",2021-03-19
"19721","District","Sanxia District","No","No",0,"North",86945,"2021-03-20",2021-03-20
"19722","District","Sanxia District","No","No",0,"North",86945,"2021-03-21",2021-03-21
"19723","District","Sanxia District","No","No",0,"North",86945,"2021-03-22",2021-03-22
"19724","District","Sanxia District","No","No",0,"North",86945,"2021-03-23",2021-03-23
"19725","District","Sanxia District","No","No",0,"North",86945,"2021-03-24",2021-03-24
"19726","District","Sanxia District","No","No",0,"North",86945,"2021-03-25",2021-03-25
"19727","District","Sanxia District","No","No",0,"North",86945,"2021-03-26",2021-03-26
"19728","District","Sanxia District","No","No",0,"North",86945,"2021-03-27",2021-03-27
"19729","District","Sanxia District","No","No",0,"North",86945,"2021-03-28",2021-03-28
"19730","District","Sanxia District","No","No",0,"North",86945,"2021-03-29",2021-03-29
"19731","District","Sanxia District","No","No",0,"North",86945,"2021-03-30",2021-03-30
"19732","District","Sanxia District","No","No",0,"North",86945,"2021-03-31",2021-03-31
"19733","District","Sanxia District","No","No",0,"North",86945,"2021-04-01",2021-04-01
"19734","District","Sanxia District","No","No",0,"North",86945,"2021-04-02",2021-04-02
"19735","District","Sanxia District","No","No",0,"North",86945,"2021-04-03",2021-04-03
"19736","District","Sanxia District","No","No",0,"North",86945,"2021-04-04",2021-04-04
"19737","District","Sanxia District","No","No",0,"North",86945,"2021-04-05",2021-04-05
"19738","District","Sanxia District","No","No",0,"North",86945,"2021-04-06",2021-04-06
"19739","District","Sanxia District","No","No",0,"North",86945,"2021-04-07",2021-04-07
"19740","District","Sanxia District","No","No",0,"North",86945,"2021-04-08",2021-04-08
"19741","District","Sanxia District","No","No",0,"North",86945,"2021-04-09",2021-04-09
"19742","District","Sanxia District","No","No",0,"North",86945,"2021-04-10",2021-04-10
"19743","District","Sanxia District","No","No",0,"North",86945,"2021-04-11",2021-04-11
"19744","District","Sanxia District","No","No",0,"North",86945,"2021-04-12",2021-04-12
"19745","District","Sanxia District","No","No",0,"North",86945,"2021-04-13",2021-04-13
"19746","District","Sanxia District","No","No",0,"North",86945,"2021-04-14",2021-04-14
"19747","District","Sanxia District","No","No",0,"North",86945,"2021-04-15",2021-04-15
"19748","District","Sanxia District","No","No",0,"North",86945,"2021-04-16",2021-04-16
"19749","District","Sanxia District","No","No",0,"North",86945,"2021-04-17",2021-04-17
"19750","District","Sanxia District","No","No",0,"North",86945,"2021-04-18",2021-04-18
"19751","District","Sanxia District","No","No",0,"North",86945,"2021-04-19",2021-04-19
"19752","District","Sanxia District","No","No",0,"North",86945,"2021-04-20",2021-04-20
"19753","District","Sanxia District","No","No",0,"North",86945,"2021-04-21",2021-04-21
"19754","District","Sanxia District","No","No",0,"North",86945,"2021-04-22",2021-04-22
"19755","District","Sanxia District","No","No",0,"North",86945,"2021-04-23",2021-04-23
"19756","District","Sanxia District","No","No",0,"North",86945,"2021-04-24",2021-04-24
"19757","District","Sanxia District","No","No",0,"North",86945,"2021-04-25",2021-04-25
"19758","District","Sanxia District","No","No",0,"North",86945,"2021-04-26",2021-04-26
"19759","District","Sanxia District","No","No",0,"North",86945,"2021-04-27",2021-04-27
"19760","District","Sanxia District","No","No",0,"North",86945,"2021-04-28",2021-04-28
"19761","District","Sanxia District","No","No",0,"North",86945,"2021-04-29",2021-04-29
"19762","District","Sanxia District","No","No",0,"North",86945,"2021-04-30",2021-04-30
"19763","District","Sanxia District","No","No",0,"North",86945,"2021-05-01",2021-05-01
"19764","District","Sanxia District","No","No",0,"North",86945,"2021-05-02",2021-05-02
"19765","District","Sanxia District","No","No",0,"North",86945,"2021-05-03",2021-05-03
"19766","District","Sanxia District","No","No",0,"North",86945,"2021-05-04",2021-05-04
"19767","District","Sanxia District","No","No",0,"North",86945,"2021-05-05",2021-05-05
"19768","District","Sanxia District","No","No",0,"North",86945,"2021-05-06",2021-05-06
"19769","District","Sanxia District","No","No",0,"North",86945,"2021-05-07",2021-05-07
"19770","District","Sanxia District","No","No",0,"North",86945,"2021-05-08",2021-05-08
"19771","District","Sanxia District","No","No",0,"North",86945,"2021-05-09",2021-05-09
"19772","District","Sanxia District","No","No",0,"North",86945,"2021-05-10",2021-05-10
"19773","District","Sanxia District","No","No",0,"North",86945,"2021-05-11",2021-05-11
"19774","District","Sanxia District","No","No",0,"North",86945,"2021-05-12",2021-05-12
"19775","District","Sanxia District","No","No",0,"North",86945,"2021-05-13",2021-05-13
"19776","District","Sanxia District","No","No",0,"North",86945,"2021-05-14",2021-05-14
"19777","District","Sanxia District","No","No",1,"North",86945,"2021-05-15",2021-05-15
"19778","District","Sanxia District","No","No",1,"North",86945,"2021-05-16",2021-05-16
"19779","District","Sanxia District","No","No",1,"North",86945,"2021-05-17",2021-05-17
"19780","District","Sanxia District","No","No",1,"North",86945,"2021-05-18",2021-05-18
"19781","District","Sanxia District","No","No",1,"North",86945,"2021-05-19",2021-05-19
"19782","District","Sanxia District","No","No",4,"North",86945,"2021-05-20",2021-05-20
"19783","District","Sanxia District","No","No",3,"North",86945,"2021-05-21",2021-05-21
"19784","District","Sanxia District","No","No",4,"North",86945,"2021-05-22",2021-05-22
"19785","District","Sanxia District","No","No",2,"North",86945,"2021-05-23",2021-05-23
"19786","District","Sanxia District","No","No",1,"North",86945,"2021-05-24",2021-05-24
"19787","District","Sanxia District","No","No",4,"North",86945,"2021-05-25",2021-05-25
"19788","District","Sanxia District","No","No",1,"North",86945,"2021-05-26",2021-05-26
"19789","District","Sanxia District","No","No",9,"North",86945,"2021-05-27",2021-05-27
"19790","District","Sanxia District","No","No",3,"North",86945,"2021-05-28",2021-05-28
"19791","District","Sanxia District","No","No",5,"North",86945,"2021-05-29",2021-05-29
"19792","District","Sanxia District","No","No",3,"North",86945,"2021-05-30",2021-05-30
"19793","District","Sanxia District","No","No",1,"North",86945,"2021-05-31",2021-05-31
"19794","District","Sanxia District","No","No",3,"North",86945,"2021-06-01",2021-06-01
"19795","District","Sanxia District","No","No",3,"North",86945,"2021-06-02",2021-06-02
"19796","District","Sanxia District","No","No",1,"North",86945,"2021-06-03",2021-06-03
"19797","District","Sanxia District","No","No",5,"North",86945,"2021-06-04",2021-06-04
"19798","District","Sanxia District","No","No",2,"North",86945,"2021-06-05",2021-06-05
"19799","District","Sanxia District","No","No",2,"North",86945,"2021-06-06",2021-06-06
"19800","District","Sanxia District","No","No",3,"North",86945,"2021-06-07",2021-06-07
"19801","District","Sanxia District","No","No",2,"North",86945,"2021-06-08",2021-06-08
"19802","District","Sanxia District","No","No",1,"North",86945,"2021-06-09",2021-06-09
"19803","District","Sanxia District","No","No",2,"North",86945,"2021-06-10",2021-06-10
"19804","District","Sanzhi District","No","No",0,"North",22721,"2021-01-01",2021-01-01
"19805","District","Sanzhi District","No","No",0,"North",22721,"2021-01-02",2021-01-02
"19806","District","Sanzhi District","No","No",0,"North",22721,"2021-01-03",2021-01-03
"19807","District","Sanzhi District","No","No",0,"North",22721,"2021-01-04",2021-01-04
"19808","District","Sanzhi District","No","No",0,"North",22721,"2021-01-05",2021-01-05
"19809","District","Sanzhi District","No","No",0,"North",22721,"2021-01-06",2021-01-06
"19810","District","Sanzhi District","No","No",0,"North",22721,"2021-01-07",2021-01-07
"19811","District","Sanzhi District","No","No",0,"North",22721,"2021-01-08",2021-01-08
"19812","District","Sanzhi District","No","No",0,"North",22721,"2021-01-09",2021-01-09
"19813","District","Sanzhi District","No","No",0,"North",22721,"2021-01-10",2021-01-10
"19814","District","Sanzhi District","No","No",0,"North",22721,"2021-01-11",2021-01-11
"19815","District","Sanzhi District","No","No",0,"North",22721,"2021-01-12",2021-01-12
"19816","District","Sanzhi District","No","No",0,"North",22721,"2021-01-13",2021-01-13
"19817","District","Sanzhi District","No","No",0,"North",22721,"2021-01-14",2021-01-14
"19818","District","Sanzhi District","No","No",0,"North",22721,"2021-01-15",2021-01-15
"19819","District","Sanzhi District","No","No",0,"North",22721,"2021-01-16",2021-01-16
"19820","District","Sanzhi District","No","No",0,"North",22721,"2021-01-17",2021-01-17
"19821","District","Sanzhi District","No","No",0,"North",22721,"2021-01-18",2021-01-18
"19822","District","Sanzhi District","No","No",0,"North",22721,"2021-01-19",2021-01-19
"19823","District","Sanzhi District","No","No",0,"North",22721,"2021-01-20",2021-01-20
"19824","District","Sanzhi District","No","No",0,"North",22721,"2021-01-21",2021-01-21
"19825","District","Sanzhi District","No","No",0,"North",22721,"2021-01-22",2021-01-22
"19826","District","Sanzhi District","No","No",0,"North",22721,"2021-01-23",2021-01-23
"19827","District","Sanzhi District","No","No",0,"North",22721,"2021-01-24",2021-01-24
